key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,gpu,current_time,training_time,ev_time,k_cross_val,shell_in_wsl,cwd_in_windows,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/23s,1,True,True,53,0.7454337899543378,0.0216894977168949,0.2549889135254989,0.03,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/22s,1,True,True,53,0.7514384349827388,0.0218642117376294,0.2549889135254989,0.031,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/25s,1,True,True,53,0.754041570438799,0.0219399538106235,0.2549889135254989,0.032,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/30s,1,True,True,53,0.7575406032482599,0.0220417633410672,0.2549889135254989,0.033,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/29s,1,True,True,53,0.7584204413472706,0.0220673635307781,0.2549889135254989,0.034,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/26s,1,True,True,53,0.760186263096624,0.0221187427240977,0.2549889135254989,0.035,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/22s,1,True,True,53,0.7628504672897196,0.0221962616822429,0.2549889135254989,0.036,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.7637426900584795,0.0222222222222222,0.2549889135254989,0.037,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/22s,1,True,True,53,0.7664319248826291,0.022300469483568,0.2549889135254989,0.038,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.767962308598351,0.022379269729093,0.2560975609756097,0.039,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.7688679245283019,0.0224056603773584,0.2560975609756097,0.04,0.1,15
